,text,label
196,"10 yıldır bende de var olan rahatsızlık. sol kulak zarım delinmişti, kulak zarı kendi kapanıyor ama çınlama bana miras kaldı. sonuç alınabilecek bir tedavisi de yokmuş. hani insan yaratılmışların en mükemmeliydi lan? niye geçmiyor bu?",Mixed
197,"insanın hayatını cehenneme çevirebilecek kulak ile ilgili hastalık. bilimsel bilimsel konuşmaya gerek yok zaten anladığım bir şey de değil kulaktaki denge merkezleri ile ilgili bir illet bu bir anda ne olduğunu bile anlamadan ani bir baş dönmesiyle beliriyor o saatten sonra da tamamen iyileşene kadar sizi sürekli tedirgin edip kendinize olan güveninizi zedeliyor.başta psikolojik olmak üzere bir çok sebebi varmış bu lanet hastalığın ilk önce annemde belirdi uzun bir süre ilaç tedavisi oldu ama gelen atakları kesmeye yetmedi olmadık yerde belirip kadıncağızı ölmekten beter ediyordu akabinde bendeniz de yaşadım bu olayı ilk atakta böş dönmesi mide bulantısı kusma ne arasan vardı ağzıma sıçıldı ki allah düşmanıma bile yaşatmasın hayatımda o kadar çaresiz kaldığım bir anı hatırlamıyorum ki ne yapsanız boş, gözünü kapat olmuyor aç olmuyor ayağa kalk olmuyor yatsan olmuyor sussan olmuyor susmasan olmaz biçare şekilde geçmesini bekliyorsunuz ki hiç de kolay yatışmıyor. neyse ki bendeki bu durumu yorgunluğa strese falan bağlayıp betaserc ve adını hatırlamadığım bir ilaç daha verip şutladı doktor bir yılı geçkin bir süre olmasına rağmen çok şükür tekrarlamadı ama artık kafamın her hareketinde tedirginim ve aklımın bir köşesinde ya tekrarlarsa cümlesi var sabah yataktan kalkışım bile değişti seksenlik dedeler gibi yavaş yavaş doğrulup biraz oturup öyle kalkıyorum ani eğilip kalkmalar zaten yok dönelim annemdeki yansımasına annem benden daha uzun süre bu durumu yaşadı sayısız atak geçirdi bir kaç doktora göründü ama çare bulamadı ne yapsak ne etsek derken araştırmalar sonucu bir prof.dr ismi ile karşılaştım, buradan kendisinin önünde saygı ile eğiliyorum tıp dünyasının böyle konusunda gerçekten uzman insanlara ihtiyacı var, hemen randevu alıp annem ile birlikte düştük yola doktor bey yaklaşık beş dakika içinde teşhisi koydu hastalığının vertigo olmadığını daha çok psikolojik sebeplere dayanabileceğini söyleyip bir kaç ilaç yazıp bu güne kadar kullandığı ilaçları asla kullanmaması gerektiğini yıllarca kendine ve midesine eziyet ettiğini belirtti ve bir iki egzersizle iki kişi koluna girerek girdiğimiz muayenehaneden yürüyerek çıktı annem! doktor beyin vermiş olduğu ilaçları kullanıldı bir defa telefonda durum değerlendirmesi yapıldı ve yaklaşık bir yılın sonunda şükürler olsun ki hastalık peşini bıraktı. sözün özü her kulak burun boğaz doktoru bu işin uzmanı değil doktor arkadaşların bu konuda affına sığınıyorum ama birçoğunun bir boktan haberi yok ben anlamam bir başkasına gidin de demiyor klasik bir iki ilacı yazıp yolluyor, uzmanına giderseniz çare bulursunuz biraz dikkat biraz sabır.",Mixed
198,"(bkz:sesi kısılmak)herşeyin normal olacağını zannettiğin bir sabahta ilk iş olankendi kendine konuşmakiçin ağzını açtığında ses tellerinin orda olmadığını farketmenle başlar.gün boyunca fısıldayarak konuşmak, dolayısıyla etrafındakileri de konuşulanların gizli olduğu veya uyandırılmaması gereken biri olduğu yanılgısına düşürerek sessiz konuşturmak zorunda bırakır. en sonunda hep bir akıllı da çıkar ""yahu biz niye fısıldıyoruz ki"" diye, o zaman ""ah-ha benim sesim yok ki siz ne demeye kasıyorsunuz"" der sesi olmayan kişi, yalnız bu sürekli tekrarlanmaktadır, günün geri kalan kısmında ise bu insan mümkün olduğunca az konuşturulmaya çalışılır.",Mixed
199,akşam 5'ten sonra hastalığı.,Unrelated
200,"sebebi kesinlikle travmatik değildir, halihazırda varolan kekemelik psikolojik travmayla tetiklenmiş ve kendisini göstermeye başlamıştır. yani ""küçükken korktum ondan kekeme oldum."" gibi bir söylemin etiyolojiye açıklama getirmesi mümkün değildir.",Scientific
201,5 yaşından beri kekemeyim.şu an 29 yaşındayım.24 yıllık kekemelik dilimimde denemediğim yöntem neredeyse kalmadı.sonuç tamamıyla düzelmedi.bu kekemeliği ben epilepsiye benzetiyorum.ne zaman nerede geleceği belli olmuyor.bazen hissediyorsunuz ben kekeleyeceğim diyorsunuz çabalıyorsunuz ama o ilk hece çıkmıyor.orta 3. sınıf ergenliğin başlangıç yıllarında aynı sınıftan aşık olduğum bir kız vardı.birgün hoca tahtaya kaldırıp önceden bize okutturduğu romanın (mehmet rauf-eylül) kısa özetini anlatmamızı istiyordu.sıra bana geldi.kekeliyordum neredeyse herkes gülüyordu ama o kızın gülmesi çok zoruma gitmişti.o gün karar verdim.asla mücadeleyi bırakmıcam sonuna kadar çabaladım.sesli kitap okudum.daha çok topluluk olan yerlerde konuşmaya özen gösterdim.inanılmaz bir yol katettim.şu an eğer yüzde olarak puanlarsam %10-20 civarı kekemeliğim var.önceden herkes beni engelli falan sanırdı.elimi kolumu oynatırdım.sizlere tavsiyem hayatınızın merkezine koymayın duyarsızlaşın aklınızda kekelersem ne olacak ya falan düşüncesini kademeli olarak azaltın ve bitirin.bir adres sordunuz ve sorduğunuz an kekelediniz ee noldu bir daha o insanı görmüceksin o insan 1 dakika bile geçmeden seni unutacak ama sen belki haftalarca kafaya takacaksın.konuşurken nasıl konuşacağım diye düşünmek yerine içeriğe odaklanın.zamanla azaldığını göreceksiniz.,Scientific
202,"kazanılmış işitme kaybının en önemli nedenidir. popülasyonun yaklaşık %13'ünde otoskleroz mevcuttur; fakat genellikle klinik belirti vermez. %1'lik kısmında ise belirgin şekilde artarak giden progresif tip işitme kaybına yol açar. semptomlar genellikle 20 ile 45 yaşları arasında ortaya çıkar.patogenez olarak otoskleroz, temporal kemik ve ossicle adı verilen malleus-stapes-incus*kemiklerini etkileyen metabolik bir kemik hastalığıdır. temel sıkıntı bu kemikler arasından daha çok stapes'in anormal remodeling'e uğramasından kaynaklanmaktadır.peki anormal remodeling nedir? olgun kemiğin osteoklastlarla parçalanıp, yerini tam olarak olgunlaşmamış daha kalın bir kemiğe bırakmasıdır. burada stapes adını verdiğimiz; iç kulak ile timpanik kaviteyi birbirinden ayıran yapıda bir kalınlaşma ve olgunlaşmama söz konusudur.stapes, external akustik meatus*ve timpanik membran*aracılığı ile gelen ses dalgaları ile titreşir. tabii bu titreşimin kolay olması gereklidir. yani olgun bir kemik daha az kalsifiyedir ve bu ses dalgalarını çok daha iyi frekanslarda oval pencere aracılığıyla iç kulağa iletir. anormal remodeling sonucu daha da kalınlaşmış olgun olmayan stapes ise bu dalgaları perilenfatik sıvı aracılığıyla iç kulağa iletemez. bu iletim olmayınca da, iç kulakta herhangi bir mekanik uyarı gerçekleşmez ve kohlea işlevsiz kalır. dolayısıyla konduktif ya da iletim tipi bir işitme kaybı meydana gelir.en efektif tedavisi; hastaların %90'ında iyileşme sağlayan cerrahi'dir. stapedektomi adı verilen bu prosedürde anormal remodeling'e uğramış stapes komple çıkarılır. yerine, incus ve oval pencere arasında iletişimi sağlayacak bir protez yerleştirilir.farmakolojik tedaviler çok bir işe yaramasa da cerrahi olarak uygun olmayan hastalarda denenebilir. bifosfonatlar, anormal remodeling'i supprese ederek stapes'i kurtarabilirler. işitme cihazları ile stapes'e ulaşan ses dalgaları amplifiye edilebilir; fakat tüm bunlar, cerrahi kadar net sonuç vermeyecektir.",Scientific
203,böyle hastalık mı olur amk? milletin sınavı posta gazetesinde bulmaca bizimki tübitak giriş yarışmasıdipnot: eski tübitak,Unrelated
204,"küçüklüğümden beri var olan berbat hastalık. 10-11 yaşında bu hastalık yüzünden başağrısından ağlardım. etrafımdaki büyükler de: ""o yaşta baş mı ağrırmış"" diye bir sike derman olmazlardı. ""bari ağrı kesici verin"" derdim. vermezlerdi.yıllarca lebelebi gibi yuttuğum ağrı kesicilerle dindirmeye çalıştığım başağrımın sinüzit olduğunu ise çok sonra öğrendim. başım ağrır,ağrı kesici alırdım ama geçmezdi bu sefer ikinci bir ağrı kesici alırdım. geçene kadar 4-5 kere ağrı kesici içerdim.sinüzit problemi olanlar ""stevia"" tatlandırıcısından uzak dursun. hastalığın azıttığı evre bu tatlandırıcıyı kullanmaya başladığım dönem oldu. 2013 senesinde bu tatlandırıcıyı hergün kullanmaya başladım ve boğazım, burnum toptan tıkandı. geniz akıntısı başladı ama akmıyor, uhu gibi genzime yapıştı. burnum zaten tıkalı asla açılmıyor. genzim de tıkalı ne burnumdan ne boğazımdan nefes alamaz hale geldim. nazal sprey falan fayda etmiyordu. doktora gittim antibiyotik ve a-ferin sinüs verdi. bunları kullanırken nispeten daha iyiydim. sinüslerimin aktığını hissediyordum. ""oh kurtuldum sonunda"" derken ilaçlar bitince yine aynı oldu. sonra bir daha doktora gittim. aynı ilaçları bir daha verdi. yine kullanırken iyileştim, bırakınca eskiye döndüm. 3. kez gittim yine ilaç aldım. bu sefer hafif düzeldi hiç olmazsa nefes alabildim biraz... sonrası, adaçayıyla boğaz gargarası yapmalar, hiçbir nazal spreyin fayda etmemesiyle genzimi yaka yaka burnuma tuzlu su sıkmalar... bir şekilde hafifledi.sonra google'da arattığım da öğrendim. zaten önerilerde ""stevia sinus problems"" diye öneri çıkıyor.hala haftada 2-3 kez gelir baş ağrısı yapar. ağrı kesici ağrıyı kesmez. bazen de dişlere vurur bu ağrı, durduk yere diş hassasiyeti yapar.bir de sırt üstü yatıp parmaklarınızla göz pınarlarınıza sinüslerinize iyice bastırın masaj yapın. bazen işe yarıyor, tıkalı sinüslerin akıp gittiğini hissediyorsunuz. ha bir de ben sapor salonunda 3 saat geçirip sağlıklı beslendiğim bir dönemde 6 ay falan bu sorunu hiç yaşamadım. üstelik terli, ıslak saçla buz gibi spor salonunda spor yapıyordum. terleri saçlarımla -10 derecede falan eve yürürdüm. tuhaf şekilde o zamanlar bir şey olmazdı. bence egzersiz yapmak ve iyi beslenmek ve sigara içmemek de önemli ki sigara dumanı direkt başıma vuruyor. nefessiz kaldığımı hissediyorum.",Scientific
205,okan bayülgen in twitter aracılığıyla yakalandığını duyurduğu hastalık.,Unrelated
206,buna ortam sağlayan genetik dizilimin ızdırabını sikeyim.,Unrelated
207,"ankara ayazıile birlikte hayatıma tekrardan girmiştir.ankara ayazıne kadar hızlı hayatıma girerse, o kadar şiddetli oluyor. bu seferki ayaz bir anda geldi, ağrı da iki gündür beni yatırıyor.kısaca (bkz:ankara ayazı)",Unrelated
208,geri taşma.,Scientific
209,sevgili dostlarım ben de 7 yıldır sol kulağımda olan çınlamadan muzdarip'im yanlız benim ki sizlerden biraz farklı sanırım. mesela haftanın 4 günü çınlıyorsa 3 günü çınlamıyor. bazen okadar yüksek db de çınlıyor ki istifra ile sonuçlanıyor sonuç olarak çok mutsuzum :s,Mixed
210,cok bagirinca ba$a gelen olay.,Unrelated
211,"gerçekten sıcak havada hiç çekilmeyendir. yutkunmak ölüm gibi, zaten boğaz ağrıyorsa burun da muhtemelen tıkalı, ağızdan nefes aldıkça boğaz ağrısı daha da azıyor, benim gibi çekenlere tez zamanda şifalar.ayrıca sevgili antibiyotik iğneiesefsana da laflar hazırladım, canımı bu kadar yakmak zorunda değilsin, hem de günde 2 kere :(",Mixed
212,kocaelide doktor önerebilecek olan var mıdır merak ettiğim burun ameliyatı.bu entry üç vakte kadar kendini imha edecektir.,Unrelated
213,milyon çeşit sebebi olabildiği gibi sebebi anlaşılamayan türlerinin de olmasıyla gerçek manada insanın başının belası olan durum. altında ciddi bir patoloji yoksa arveles 25 mg oldukça etkili.,Non-scientific
214,sebebi beynin şişerek kafatasına baskı yapmasıdır. elma yemek ve uyumak giderilmesinde etkilidir.,Unrelated
215,tıp dili ile (bkz:epistaksis),Scientific
216,özellikle sınav zamanlarımda ortaya çıkan illet pislik bir şeydir küçücük nokta kadar beyaz bir şeyin tüm vücudu hem fiziken hem de psikolojik olarak çökertmesi gerçekten enteresan,Non-scientific
217,ilk yapılacak tetkik baryumlu özefagus grafisidir.,Scientific
218,"genel belirtileri baş ağrısı ve halsizliktir. her yaşta meydana telebilir. sıklıkla alerjik rinit ve üst solunum yolları enfeksiyonlarını taklit eder.-kronik allerjiler-yabancı cisim bulunması-nasal septum deviasyonlarıhazırlayıcı faktörlerdir.pozisyon değişiklikleri ağrıyı ya azaltır yada daha da şiddetlendirir.özellikle öne doğru eğilmelerde zigomatik kemiğin üzerinden,gözden,üst arka grup dişlerden  ve burun arka yan taraflarında derinden gelen değişik yoğunlukta ağrılar vardır.klinik muayene sırasında bölgeye baskı uygulamakla ağrı uyandırılmış olunur. sikayet hızla yoğunlasır.yüzde şişme,eritem,kötü kokulu muko-pürülan materyalin nasofarenxe drenajı gibi bulgular tabloya katılır. burun tıkanıklığı vardır...(bkz:sinuzit)",Scientific
219,"kabus. adını görünce dahi irkildiğim bir hastalık. tavanla yerin tepe taklak olması, kafayı milim oynatamamak, baş dönmesiyle birlikte gelen mide bulantısı.üç gün boyunca başımı yastıktan her kaldırışımda kustum, yataktan tuvalet hariç acile gitmek için kalktım. sedyeye yattığım her an başımı nereye koyduklarını anlamadığım, önümü dahi göremediğim için ve o lanet baş dönmesi yüzünden acılar içinde inleyerek durmadan kusmaya devam ettim, iki gün serumla beslendim. bir hafta yataktan kalkıp birinin yardımı olmaksızın tuvalete bile gidemedim. ikinci hafta baş dönmesi ilk haftaya oranla fazlasıyla azaldı ama denge problemi yaşadığım ve adımlarım birbirine dolandığı için evin içinde defalarca düştüm. sonraki iki hafta denge problemi azalarak devam etti. otobüste, metroda kesinlikle ters yönde seyahat edemedim, ayakta gidemedim. salyangoz yavaşlığında, ağır çekimde adım atarak yürüyebildim. (bkz:betaserc) kullandım kısa bir süre. hastalığın yaklaşık altı ay sonra tekrar edebileceğini söylemişti doktor, iki yıl oldu tekrar etmedi. denge hareketlerini düzenli olarak yaptım. aynı dönem yoga yapmaya başlamıştım ve yapmaya devam ettim, faydası olduğunu düşünüyorum, pek çok denge hareketini içinde barındırıyor keza. hala her sabah kafamı yastıktan yavaşça kaldırıyorum, tavan yukarıda, yer aşağıda diye seviniyorum. sakın gelme.",Scientific
220,"bazen alt dudağımı komple saran,çözüm bulamadığım sıkıntı",Mixed
221,yanına (bkz:diş ağrısı) da eklenince müthiş bir gece sizi bekliyor. diş de 20lik belirtmeden geçmeyelim,Non-scientific
222,"insanın bir haftadır şiddetli olarak başı ağrır mı durmaksızın? benimki ağrıyor. direniyorum, ilaç içmemeye çalışıyorum ama olcak gibi değil hele işteyken. yine ağrıyor ağzına sıçtımın. beynimi kenara koyup dinlendiresim var. kafatasıma büyük gelmeye başladı, orası da şişmanlıyor galiba.",Non-scientific
223,merkezi veya periferik sinir sisteminin bazi bolgelerinin harabiyeti nedeni ile konusmayi saglayan kaslarin kontrolunun guclesmesi nedeni ile meydana gelen konusma bozuklugu,Scientific
224,genel olarak kan dolaşımının yetersiz olmasından kaynaklanan ve kulak çınlamasıyla devam eden dünyanın takla atması gibi bir his yaratan rahatsızlık.yinede doktora görünün ama (ginkobil) 120 mg yi reçeteyle alın ve 1 ay kadar kullanın faydasını ilk günlerden itibaren mutlaka göreceksiniz.etrafınızdaki stres veren kişilerden ortamlardan uzak durmak yeşillik alanlarda yürüyüşe çıkmak bu rahatsızlığa iyi gelecektir.ayrıca arabayla giderken yüksek süratta camları açıp kulağın denge ayarıyla kristallerin düzeniyle sakın oynamayın.,Non-scientific
225,"29 mayıs edit: sabah tamponlar çıktı. silikon tamponların çıkması acısız oluyor. sadece ilk çekerken hafif bir acısı var ama onun dışında acı yok. tampon dan sonraki ilk nefes orgazm zevki verdi.1 ay daha yıkamaya devam. abfen sinüs rinse kit gereksiz pahalı olduğundan, bir kere daha almadım. onun yerine iyotsuz tuz ve karbonatı belli oranda karıştırıp bir kavanoza aldım, ilk aldığım kitin içinden çıkan şişe ile kullanıyorum. bu arada o şişe gerçekten çok kullanışlı bu iş için, ama 40 tl çok emmi.22 mayıs tarihinde kurtulduğum rahatsızlık. 29 mayıs tarihinde silikon tamponlar çıkacak. şimdilik şu kadarını söyleyeyim, bu yaralı ve tamponlu burun hava akışı bağlamında, ameliyat olmadan öncesi ile neredeyse aynı. sadece tampon ve yaralardan sanırım, bu halde burun nefesi daha sesli. tamponsuz ve küçülmüş etler ile herhalde burnum yok zannedeceğim. amen.genel anestezi ile ameliyatı oldum. alt konka kırılması, kıkırdak eğriliğinin düzeltilmesi, ve et küçültme yapıldı.tamponlardan dolayı bir miktar baskı hissi var. onun dışında ameliyat günü dahil hissettiğim toplam ağrının şiddeti 10 üzerinden 1,8 falan olmalı. yüzde herhangi bir morarma söz konusu değil. dışarıdan görünen bir yara da mevcut değil. önlem olsun diye burun ucuna tampon yapıyorum, o da dışarı çıkarken.aynı gün taburcu oldum. devam eden günlerde şiddetli ağrı yoktu ama genel bir bitkinlik ve doluluk hissi rahatsız etti.şu ana kadar yaşadığım en büyük problem, ön iki diş ve damak bölgesindeki geçmeyen uyuşukluk. onun da tampona bağlı olduğunu ve geçeceğini ümit ediyorum. heniz doktora sorma fırsatı bulamadım.tarihe not düşmüş olalım. ara sıra güncellerim.",Scientific
